CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
118;CN;85789;C;7;0;;3.69143;1.47336;0.20493;CINZA;1303;;0
114;CN;61920;B;1;0;;1.2005;0.90874;0.25463;VERDE;1318;;0
38;LC;11815;C;13;0;;1.24801;0.998;0.194;LEITOR TELA;1250;;0
35;LC;14918;C;26;0;;2.15783;0.63045;0.14759;LEITOR TELA;1250;;0
30;LC;14898;A;25;0;;1.62348;1.05337;0.21956;LEITOR TELA;1250;;0
154;MT;14434;C;4;0;;1.22381;2.26427;0.1642;AMARELA;1252;;0
165;MT;53460;C;26;0;;2.93674;0.49751;0.15129;AMARELA;1252;;0
121;CN;87842;E;9;0;;1.65903;1.58501;0.24699;AZUL;1261;;0
91;CN;126559;B;18;0;;1.87573;2.07387;0.0786;AMARELA;1262;;0
93;CN;111713;C;2;0;;1.29931;2.22016;0.2704;AMARELA;1305;;0
132;CN;117924;E;27;0;;2.12814;2.10133;0.11495;AMARELA;1306;;0
94;CN;97670;D;10;0;;1.79447;0.29152;0.16547;AMARELA;1262;;0
133;CN;41122;C;15;0;;2.94887;0.69942;0.20571;CINZA;1263;;0
42;LC;140884;A;17;0;;1.35926;1.14954;0.23381;LEITOR TELA;1210;;0
36;LC;140899;D;29;0;;1.22127;1.21426;0.22043;LEITOR TELA;1210;;0
34;LC;120115;D;27;0;;3.23823;0.59679;0.20038;LEITOR TELA;1210;;0
80;CH;28657;A;22;0;;1.04981;1.40616;0.22588;AZUL;1191;;0
115;CN;13234;B;17;0;;1.03245;1.23487;0.12791;LARANJA;1268;;1
105;CN;87842;E;9;0;;1.65903;1.58501;0.24699;LARANJA;1268;;1
6;LC;16384;A;1;0;;1.35809;0.9065;0.15984;VERDE;1209;;0
9;LC;97007;C;4;0;;1.9592;0.91289;0.16231;ROSA;1203;;0
14;LC;140942;D;25;0;;2.53674;0.2806;0.1843;BRANCA;1204;;0
12;LC;141474;D;23;0;;1.63551;0.00891;0.2048;BRANCA;1204;;0
132;CN;55705;D;14;0;;1.67571;0.34061;0.19471;CINZA;1263;;0
113;CN;41122;C;15;0;;2.94887;0.69942;0.20571;AMARELA;1265;;0
96;CN;111662;D;12;0;;2.43262;2.4702;0.29927;AMARELA;1262;;0
124;CN;81637;D;21;0;;3.54994;1.89617;0.19877;AMARELA;1265;;0
34;LC;14727;D;16;0;;2.1034;-0.07713;0.12881;AMARELA;1282;;0
48;CH;140536;B;2;0;;1.85938;0.20017;0.19319;LEITOR TELA;1240;;0
39;LC;140852;C;3;0;;2.66578;-0.42751;0.19271;AZUL;1241;;0
37;LC;36864;A;12;0;;1.14733;0.38901;0.23027;AZUL;1241;;0
42;LC;14898;A;25;0;;1.62348;1.05337;0.21956;BRANCA;1284;;0
28;LC;141241;B;11;0;;1.67142;1.62234;0.24018;BRANCA;1284;;0
5;LC;140730;D;7;0;;2.77283;0.35669;0.17995;AMARELA;1282;0;0
116;CN;82446;A;23;0;;2.66863;2.35839;0.05501;LEITOR TELA;1230;;0
108;CN;47231;C;5;0;;5.9367;2.33396;0.11437;LEITOR TELA;1230;;0
69;CH;85740;D;23;0;;1.06381;0.36024;0.20981;AMARELA;1232;;0
101;CN;97813;C;15;0;;3.04923;2.24438;0.15941;LARANJA;1228;;1
39;LC;140844;D;18;0;;1.35625;-0.20143;0.209;AMARELA;1245;;0
34;LC;140909;A;27;0;;2.0402;0.915;0.1813;AMARELA;1245;;0
62;CH;26296;E;19;0;;1.8315;0.44019;0.19555;AZUL;1231;;0
57;CH;141066;C;16;0;;2.69465;0.38977;0.1655;AZUL;1231;;0
55;CH;140548;C;29;0;;3.00594;-0.06348;0.20314;AZUL;1231;;0
148;MT;14366;C;1;0;;1.52531;0.63295;0.18496;LARANJA;1218;;1
160;MT;117633;D;5;0;;1.37105;2.55621;0.17151;LARANJA;1218;;1
145;MT;27119;D;19;0;;2.99818;0.86032;0.22079;LARANJA;1217;;0
161;MT;125977;D;23;0;;2.04085;1.27709;0.27067;ROSA;1215;;0
162;MT;141540;A;29;0;;2.11162;2.38012;0.17296;VERDE;1219;;0
69;CH;140430;A;27;0;;3.07524;1.19358;0.14876;LARANJA;1198;;1
67;CH;140571;B;4;0;;2.01758;1.4703;0.23595;LARANJA;1198;;1
69;CH;140430;A;27;0;;3.07524;1.19358;0.14876;VERDE;1199;;0
45;LC;140949;C;16;0;;1.43175;0.80537;0.12273;ROSA;1205;;0
3;LC;140743;B;6;0;;2.79003;0.21669;0.49995;ROSA;1206;0;0
111;CN;87721;E;8;0;;2.1809;1.01182;0.20267;AMARELA;1222;;0
132;CN;117887;E;12;0;;2.73097;0.32923;0.13662;ROSA;1223;;0
148;MT;77364;E;3;0;;2.32172;3.22024;0.06466;AMARELA;1292;;0
147;MT;96489;B;5;0;;1.95326;0.87566;0.13053;AMARELA;1292;;0
110;CN;117866;B;10;0;;2.33748;1.77344;0.10811;ROSA;1223;;0
138;MT;125990;A;23;0;;2.71883;1.96573;0.12171;ROSA;1293;;0
64;CH;63858;C;4;0;;2.12258;0.82426;0.22694;AMARELA;1272;;0
47;CH;140499;B;30;0;;1.53812;0.12887;0.18969;VERDE;1311;;0
95;CN;97149;A;17;0;;0.99037;1.55817;0.20321;CINZA;1224;;0
133;CN;66330;A;7;0;;1.0858;2.67412;0.10118;ROSA;1225;;0
52;CH;141027;C;4;0;;1.25504;0.04005;0.20306;ROSA;1274;;0
84;CH;140214;D;9;0;;1.22847;0.57309;0.22441;LEITOR TELA;1200;;0
70;CH;140592;B;11;0;;1.80595;1.97568;0.17809;LEITOR TELA;1200;;0
76;CH;141350;A;12;0;;1.97882;2.37904;0.24518;LEITOR TELA;1200;;0
97;CN;141738;A;4;0;;2.03842;2.62635;0.23027;LEITOR TELA;1310;;0
91;CN;126533;A;1;0;;1.97611;1.97226;0.15173;LEITOR TELA;1270;;0
150;MT;48324;B;8;0;;2.09451;2.44818;0.25838;LEITOR TELA;1220;;0
110;CN;11543;E;12;0;;1.97133;0.18515;0.1645;ROSA;1304;;0
103;CN;11309;C;8;0;;1.62855;-1.00049;0.09528;ROSA;1304;;0
134;CN;13403;B;29;0;;1.19366;1.44063;0.11523;ROSA;1264;;0
54;CH;141028;D;10;0;;2.27674;0.22219;0.20185;LEITOR TELA;1280;;0
2;LC;140614;C;8;0;;2.25894;1.00728;0.17726;AMARELA;1282;0;0
45;LC;7238;E;18;0;;1.89;0.197;0.172;AMARELA;1242;;0
44;LC;141208;D;10;0;;2.30879;0.81162;0.16623;AMARELA;1242;;0
24;LC;141450;A;2;0;;2.53799;0.9971;0.24444;AMARELA;1242;;0
14;LC;140844;D;18;0;;1.35625;-0.20143;0.209;AMARELA;1242;;0
7;LC;14918;C;26;0;;2.15783;0.63045;0.14759;BRANCA;1244;;0
104;CN;89506;E;8;0;;1.59807;2.0059;0.08163;LEITOR TELA;1310;;0
162;MT;26888;C;12;0;;1.83542;2.96824;0.30697;LEITOR TELA;1260;;0
13;LC;141243;A;11;0;;2.00614;-0.27647;0.09754;ROSA;1206;;0
23;LC;140987;C;22;0;;1.84344;1.65132;0.12303;AZUL;1201;;0
21;LC;140942;D;25;0;;2.53674;0.2806;0.1843;AZUL;1201;;0
5;LC;15035;A;6;0;;1.77757;-0.01459;0.17756;AZUL;1201;1;0
49;CH;48747;A;3;0;;1.70103;0.11476;0.11185;AMARELA;1192;;0
48;CH;140376;A;2;0;;2.8641;0.24521;0.19053;AMARELA;1192;;0
172;MT;125888;C;13;0;;2.2107;2.37234;0.31768;AZUL;1211;;0
166;MT;81946;C;26;0;;1.52639;1.16539;0.05545;AZUL;1211;;0
162;MT;27119;D;19;0;;2.99818;0.86032;0.22079;AZUL;1211;;0
156;MT;141513;A;20;0;;1.72676;0.3783;0.17229;AZUL;1211;;0
18;LC;141448;C;19;0;;0.99432;-0.13224;0.02226;AMARELA;1202;;0
16;LC;140959;C;17;0;;3.54204;2.45238;0.11597;AMARELA;1202;;0
126;CN;84041;A;3;0;;3.68114;1.27129;0.1;LARANJA;1227;;0
124;CN;60978;B;25;0;;1.85476;1.5224;0.17445;ROSA;1226;;0
84;CH;141387;B;25;0;;2.50523;-0.04116;0.18539;AMARELA;1275;;0
159;MT;32176;B;25;0;;2.26313;1.23798;0.16267;VERDE;1316;;0
155;MT;85613;B;4;0;;1.56337;0.09695;0.19038;VERDE;1316;;0
154;MT;141570;B;20;0;;1.79257;0.86167;0.17314;VERDE;1316;;0
117;CN;141723;C;11;0;;2.6872;0.69491;0.15317;VERDE;1317;;0
29;LC;141394;B;23;0;;1.70264;0.93679;0.19894;LEITOR TELA;1290;;0
9;LC;7238;E;18;0;;1.89;0.197;0.172;AMARELA;1246;;0
11;LC;141005;B;1;0;;1.75502;-0.00715;0.20829;LARANJA;1248;;1
22;LC;14727;D;16;0;;2.1034;-0.07713;0.12881;LEITOR TELA;1250;;0
21;LC;141283;B;14;0;;2.20125;0.82582;0.2119;LEITOR TELA;1250;;0
129;CN;76380;D;21;0;;3.41659;1.65717;0.19066;AMARELA;1302;;0
111;CN;88570;C;4;0;;2.24692;1.39111;0.18364;AMARELA;1262;;0
114;CN;39162;C;16;0;;0.9516;1.07172;0.21936;ROSA;1304;;0
180;MT;125933;B;10;0;;2.60187;2.11188;0.26394;VERDE;1316;;0
179;MT;125888;C;13;0;;2.2107;2.37234;0.31768;VERDE;1316;;0
70;CH;140592;B;11;0;;1.80595;1.97568;0.17809;ROSA;1196;;0
61;CH;141106;E;5;0;;3.29734;1.19128;0.15604;ROSA;1196;;0
58;CH;48754;A;21;0;;2.43245;0.67281;0.278;ROSA;1196;;0
51;CH;141363;B;11;0;;3.81637;0.70936;0.15459;ROSA;1196;;0
27;LC;40390;A;22;0;;2.71986;-1.03297;0.01557;AMARELA;1202;;0
26;LC;16384;A;1;0;;1.35809;0.9065;0.15984;AMARELA;1202;;0
44;LC;141776;C;15;0;;1.22341;0.82185;0.06897;LARANJA;1208;;1
22;LC;120115;D;27;0;;3.23823;0.59679;0.20038;BRANCA;1204;;0
36;LC;141212;B;11;0;;1.8902;0.53683;0.20416;BRANCA;1204;;0
167;MT;111754;B;15;0;;2.95569;2.84307;0.24511;AMARELA;1212;;0
165;MT;31650;C;27;0;;3.33563;1.08025;0.20912;AMARELA;1212;;0
176;MT;117601;E;10;0;;3.53513;2.27283;0.14674;ROSA;1293;;0
149;MT;125932;B;22;0;;3.05237;2.18342;0.22043;ROSA;1293;;0
97;CN;60037;B;9;0;;3.05374;1.81691;0.33738;CINZA;1224;;0
74;CH;141387;B;25;0;;2.50523;-0.04116;0.18539;BRANCA;1273;;0
73;CH;141375;A;30;0;;3.59519;-0.11366;0.18978;BRANCA;1273;;0
69;CH;141066;C;16;0;;2.69465;0.38977;0.1655;BRANCA;1273;;0
67;CH;141050;A;26;0;;2.73781;1.71743;0.23395;ROSA;1274;;0
44;LC;141776;C;15;0;;1.22341;0.82185;0.06897;VERDE;1313;;0
180;MT;96099;B;1;0;;2.10364;1.58069;0.19261;AMARELA;1255;;0
55;CH;141422;A;13;0;;2.48797;0.09997;0.18327;AMARELA;1275;;0
52;CH;141027;C;4;0;;1.25504;0.04005;0.20306;AMARELA;1275;;0
51;CH;141354;B;3;0;;1.93619;-0.42999;0.19883;AMARELA;1275;;0
12;LC;36864;A;12;0;;1.14733;0.38901;0.23027;LARANJA;1287;;0
56;CH;141122;D;11;0;;2.6472;0.15404;0.18491;ROSA;1274;;0
55;CH;141422;A;13;0;;2.48797;0.09997;0.18327;ROSA;1274;;0
154;MT;141570;B;20;0;;1.79257;0.86167;0.17314;VERDE;1315;;0
147;MT;111754;B;15;0;;2.95569;2.84307;0.24511;VERDE;1315;;0
124;CN;81637;D;21;0;;3.54994;1.89617;0.19877;LARANJA;1267;;0
72;CH;141050;A;26;0;;2.73781;1.71743;0.23395;AZUL;1271;;0
107;CN;88557;C;21;0;;2.6042;1.59379;0.26321;ROSA;1223;;0
144;MT;81329;D;19;0;;2.97925;1.78747;0.19488;AMARELA;1292;;0
142;MT;125975;A;6;0;;1.42997;1.57887;0.13599;AMARELA;1292;;0
136;MT;14812;D;20;0;;1.56944;-0.00093;0.11987;ROSA;1293;;0
158;MT;125956;A;29;0;;1.21177;3.11314;0.10322;ROSA;1293;;0
55;CH;141021;B;24;0;;2.15539;2.47587;0.28708;BRANCA;1273;;0
174;MT;53181;B;26;0;;2.23246;0.40894;0.15192;CINZA;1254;;0
22;LC;14727;D;16;0;;2.1034;-0.07713;0.12881;AMARELA;1246;;0
2;LC;140725;E;8;0;;2.69388;1.12425;0.13443;LARANJA;1287;0;0
43;LC;9969;A;15;0;;1.20199;1.042;0.193;LARANJA;1288;;1
123;CN;89675;C;9;0;;2.45026;2.11499;0.18741;AZUL;1301;;0
122;CN;126545;A;10;0;;1.75908;1.33559;0.23258;AZUL;1301;;0
120;CN;89506;E;8;0;;1.59807;2.0059;0.08163;AZUL;1301;;0
119;CN;111662;D;12;0;;2.43262;2.4702;0.29927;AZUL;1301;;0
118;CN;84984;C;11;0;;1.42963;0.8045;0.16236;AZUL;1301;;0
109;CN;117929;E;19;0;;3.66348;0.70045;0.30851;AZUL;1301;;0
107;CN;63407;C;20;0;;1.67788;1.97964;0.28897;AZUL;1301;;0
105;CN;117828;B;19;0;;2.80401;1.5881;0.34028;AZUL;1301;;0
102;CN;81637;D;21;0;;3.54994;1.89617;0.19877;AZUL;1301;;0
118;CN;41122;C;15;0;;2.94887;0.69942;0.20571;AMARELA;1262;;0
116;CN;141760;D;13;0;;2.4239;1.19043;0.26425;AMARELA;1262;;0
122;CN;63407;C;20;0;;1.67788;1.97964;0.28897;LARANJA;1308;;1
122;CN;63407;C;20;0;;1.67788;1.97964;0.28897;AMARELA;1266;;0
108;CN;84984;C;11;0;;1.42963;0.8045;0.16236;AMARELA;1266;;0
60;CH;140538;A;6;0;;1.33134;0.83509;0.23955;LARANJA;1237;;0
58;CH;141129;A;14;0;;2.76836;0.6298;0.17991;LARANJA;1237;;0
24;LC;140852;C;3;0;;2.66578;-0.42751;0.19271;BRANCA;1284;;0
13;LC;11815;C;13;0;;1.24801;0.998;0.194;AMARELA;1242;;0
7;LC;140811;A;30;0;;2.03832;0.76702;0.24521;AMARELA;1242;;0
5;LC;140729;C;6;0;;1.52132;1.43573;0.2144;AMARELA;1242;1;0
81;CH;26296;E;19;0;;1.8315;0.44019;0.19555;AMARELA;1272;;0
155;MT;111538;D;27;0;;1.56473;0.75949;0.32554;LARANJA;1258;;1
146;MT;6954;C;3;0;;2.416;0.991;0.118;LARANJA;1257;;0
151;MT;53460;C;26;0;;2.93674;0.49751;0.15129;LARANJA;1258;;1
145;MT;125965;C;10;0;;2.47907;0.45055;0.17829;LARANJA;1258;;1
133;CN;82754;D;16;0;;1.76985;1.97126;0.14344;CINZA;1224;;0
109;CN;97149;A;17;0;;0.99037;1.55817;0.20321;ROSA;1226;;0
82;CH;140951;D;22;0;;2.63908;0.27834;0.17545;ROSA;1274;;0
6;LC;16384;A;1;0;;1.35809;0.9065;0.15984;VERDE;1314;;0
177;MT;55880;B;28;0;;1.83744;2.4295;0.10941;AMARELA;1292;;0
176;MT;38236;B;25;0;;1.75186;2.53912;0.16611;AMARELA;1292;;0
147;MT;111754;B;15;0;;2.95569;2.84307;0.24511;ROSA;1213;;0
142;MT;13725;D;12;0;;3.5851;1.4869;0.21903;ROSA;1213;;0
160;MT;117633;D;5;0;;1.37105;2.55621;0.17151;ROSA;1213;;0
156;MT;24523;A;28;0;;2.68656;2.50464;0.12713;ROSA;1213;;0
152;MT;141582;C;30;0;;1.46956;2.91942;0.24283;ROSA;1213;;0
82;CH;141046;B;20;0;;1.10013;0.36112;0.3516;ROSA;1194;;0
80;CH;95744;C;15;0;;2.88236;0.7685;0.1722;ROSA;1194;;0
151;MT;53460;C;26;0;;2.93674;0.49751;0.15129;ROSA;1253;;0
147;MT;40387;D;17;0;;2.22187;1.36509;0.13859;ROSA;1253;;0
146;MT;6954;C;3;0;;2.416;0.991;0.118;ROSA;1253;;0
142;MT;13725;D;12;0;;3.5851;1.4869;0.21903;VERDE;1316;;0
131;CN;83378;B;3;0;;1.92829;-1.14947;0.20133;VERDE;1317;;0
75;CH;141116;C;15;0;;3.91893;0.65977;0.17428;AMARELA;1236;;0
140;MT;125935;E;17;0;;1.13247;0.13877;0.19155;VERDE;1316;;0
72;CH;141313;A;9;0;;1.73459;1.11117;0.2438;LARANJA;1237;;0
10;LC;140866;E;17;0;;1.49999;1.57603;0.1612;AMARELA;1245;;0
11;LC;141005;B;1;0;;1.75502;-0.00715;0.20829;AMARELA;1246;;0
9;LC;7238;E;18;0;;1.89;0.197;0.172;LARANJA;1247;;0
17;LC;141406;D;29;0;;2.58466;2.6116;0.171;LARANJA;1248;;1
92;CN;126541;C;1;0;;3.08461;0.93344;0.24287;LARANJA;1267;;0
176;MT;117601;E;10;0;;3.53513;2.27283;0.14674;AMARELA;1256;;0
34;LC;140920;E;3;0;;1.41999;0.67926;0.21271;BRANCA;1204;;0
55;CH;125687;D;9;0;;2.40144;0.606;0.21265;LARANJA;1198;;1
53;CH;141104;A;13;0;;3.50089;0.56073;0.15911;LARANJA;1198;;1
84;CH;140214;D;9;0;;1.22847;0.57309;0.22441;LARANJA;1197;;0
74;CH;140468;B;7;0;;3.81176;0.7442;0.24129;LARANJA;1197;;0
16;LC;141214;A;13;0;;2.36405;0.00914;0.19662;ROSA;1205;;0
89;CH;141049;D;22;0;;1.40431;0.08591;0.21032;ROSA;1195;;0
16;LC;140872;C;18;0;;1.31835;0.0769;0.19857;LARANJA;1248;;1
137;MT;15451;D;24;0;;2.088;1.815;0.224;AZUL;1251;;0
144;MT;141563;E;7;0;;2.0018;1.46283;0.23942;AZUL;1251;;0
141;MT;117730;A;30;0;;2.16697;2.85932;0.07989;AZUL;1251;;0
132;CN;117924;E;27;0;;2.12814;2.10133;0.11495;ROSA;1304;;0
118;CN;117929;E;19;0;;3.66348;0.70045;0.30851;AMARELA;1305;;0
116;CN;97133;E;18;0;;2.64554;0.91215;0.21322;AMARELA;1305;;0
127;CN;117840;A;23;0;;1.30209;2.54323;0.15444;ROSA;1264;;0
106;CN;126545;A;10;0;;1.75908;1.33559;0.23258;ROSA;1264;;0
105;CN;87842;E;9;0;;1.65903;1.58501;0.24699;ROSA;1264;;0
93;CN;111713;C;2;0;;1.29931;2.22016;0.2704;LARANJA;1307;;0
54;CH;141028;D;10;0;;2.27674;0.22219;0.20185;LARANJA;1278;;1
132;CN;117924;E;27;0;;2.12814;2.10133;0.11495;AMARELA;1266;;0
106;CN;60689;C;18;0;;3.51837;1.46881;0.26943;VERDE;1229;;0
98;CN;83558;E;21;0;;1.52403;0.95966;0.15221;VERDE;1229;;0
56;CH;141388;C;24;0;;1.83018;0.5613;0.10742;AZUL;1191;;0
55;CH;48754;A;21;0;;2.43245;0.67281;0.278;AZUL;1191;;0
51;CH;63635;C;1;0;;0.71667;1.29861;0.03594;AZUL;1191;;0
22;LC;11815;C;13;0;;1.24801;0.998;0.194;AZUL;1241;;0
24;LC;141450;A;2;0;;2.53799;0.9971;0.24444;AMARELA;1282;;0
19;LC;7582;D;3;0;;1.14699;0.542;0.138;LARANJA;1247;;0
101;CN;85789;C;7;0;;3.69143;1.47336;0.20493;AMARELA;1265;;0
93;CN;111713;C;2;0;;1.29931;2.22016;0.2704;AMARELA;1265;;0
91;CN;126533;A;1;0;;1.97611;1.97226;0.15173;AMARELA;1266;;0
135;CN;14425;A;30;0;;1.15501;0.25068;0.12671;AMARELA;1266;;0
64;CH;140153;D;1;0;;2.45957;2.43937;0.13227;LARANJA;1238;;1
40;LC;140870;A;24;0;;1.89752;0.42059;0.21091;BRANCA;1244;;0
34;LC;141406;D;29;0;;2.58466;2.6116;0.171;BRANCA;1244;;0
3;LC;140730;D;7;0;;2.77283;0.35669;0.17995;AMARELA;1285;0;0
45;LC;15026;D;14;0;;1.85867;0.9812;0.24537;AMARELA;1286;;0
135;CN;14425;A;30;0;;1.15501;0.25068;0.12671;ROSA;1264;;0
132;CN;117924;E;27;0;;2.12814;2.10133;0.11495;ROSA;1264;;0
4;LC;140566;E;7;0;;1.6142;0.66623;0.19198;AMARELA;1286;1;0
123;CN;76380;D;21;0;;3.41659;1.65717;0.19066;LARANJA;1267;;0
111;CN;141760;D;13;0;;2.4239;1.19043;0.26425;LARANJA;1267;;0
104;CN;89506;E;8;0;;1.59807;2.0059;0.08163;LARANJA;1267;;0
102;CN;89675;C;9;0;;2.45026;2.11499;0.18741;LARANJA;1267;;0
80;CH;141116;C;15;0;;3.91893;0.65977;0.17428;AMARELA;1272;;0
178;MT;14434;C;4;0;;1.22381;2.26427;0.1642;AMARELA;1256;;0
52;CH;141066;C;16;0;;2.69465;0.38977;0.1655;AMARELA;1232;;0
159;MT;32176;B;25;0;;2.26313;1.23798;0.16267;LEITOR TELA;1220;;0
158;MT;125956;A;29;0;;1.21177;3.11314;0.10322;LARANJA;1258;;1
88;CH;48747;A;3;0;;1.70103;0.11476;0.11185;ROSA;1195;;0
7;LC;140987;C;22;0;;1.84344;1.65132;0.12303;AMARELA;1202;;0
4;LC;140736;D;8;0;;2.40685;0.91466;0.10159;AMARELA;1202;0;0
87;CH;140165;B;1;0;;1.08066;0.19929;0.20308;AZUL;1231;;0
85;CH;141129;A;14;0;;2.76836;0.6298;0.17991;AZUL;1231;;0
78;CH;141028;D;10;0;;2.27674;0.22219;0.20185;AZUL;1231;;0
82;CH;140951;D;22;0;;2.63908;0.27834;0.17545;LARANJA;1277;;0
73;CH;141021;B;24;0;;2.15539;2.47587;0.28708;LARANJA;1277;;0
60;CH;140538;A;6;0;;1.33134;0.83509;0.23955;LARANJA;1277;;0
137;MT;85504;B;21;0;;2.21375;1.82985;0.15414;LEITOR TELA;1220;;0
131;CN;117631;A;18;0;;1.50761;0.49481;0.17371;AZUL;1221;;0
123;CN;54804;E;24;0;;3.7763;1.61245;0.10238;AZUL;1221;;0
154;MT;77364;E;3;0;;2.32172;3.22024;0.06466;LARANJA;1258;;1
180;MT;85504;B;21;0;;2.21375;1.82985;0.15414;AMARELA;1212;;0
117;CN;141723;C;11;0;;2.6872;0.69491;0.15317;LARANJA;1227;;0
73;CH;140588;B;28;0;;2.21675;0.28898;0.20874;AMARELA;1232;;0
165;MT;14994;E;28;0;;2.70307;1.3682;0.16099;LARANJA;1218;;1
157;MT;81743;D;2;0;;1.72431;0.7783;0.18886;VERDE;1219;;0
149;MT;125969;C;30;0;;1.78452;0.74313;0.18879;VERDE;1219;;0
1;LC;140697;E;6;0;;3.02681;1.22717;0.15562;AMARELA;1242;0;0
11;LC;141005;B;1;0;;1.75502;-0.00715;0.20829;ROSA;1243;;0
1;LC;140652;E;5;0;;1.55494;0.70223;0.21103;ROSA;1243;1;0
5;LC;140614;C;8;0;;2.25894;1.00728;0.17726;ROSA;1243;0;0
118;CN;117929;E;19;0;;3.66348;0.70045;0.30851;LARANJA;1308;;1
12;LC;36864;A;12;0;;1.14733;0.38901;0.23027;AMARELA;1286;;0
167;MT;82327;B;21;0;;2.37767;2.75304;0.28057;AMARELA;1295;;0
92;CN;126541;C;1;0;;3.08461;0.93344;0.24287;LARANJA;1268;;1
64;CH;140544;C;6;0;;3.93201;1.29457;0.20117;AZUL;1271;;0
60;CH;12445;A;15;0;;1.893;0.675;0.185;AZUL;1271;;0
59;CH;141021;B;24;0;;2.15539;2.47587;0.28708;AZUL;1271;;0
52;CH;140951;D;22;0;;2.63908;0.27834;0.17545;AZUL;1271;;0
17;LC;141406;D;29;0;;2.58466;2.6116;0.171;AMARELA;1286;;0
140;MT;82009;D;2;0;;1.97365;0.14531;0.19547;AMARELA;1295;;0
174;MT;27330;A;18;0;;1.94836;1.9392;0.17138;VERDE;1315;;0
171;MT;141567;D;24;0;;1.18793;1.75696;0.15183;VERDE;1315;;0
167;MT;111446;B;5;0;;2.09757;1.52611;0.10674;VERDE;1315;;0
166;MT;117634;A;14;0;;3.29744;2.42208;0.14073;VERDE;1315;;0
82;CH;141046;B;20;0;;1.10013;0.36112;0.3516;VERDE;1311;;0
180;MT;96099;B;1;0;;2.10364;1.58069;0.19261;ROSA;1253;;0
82;CH;140951;D;22;0;;2.63908;0.27834;0.17545;AMARELA;1276;;0
34;LC;140909;A;27;0;;2.0402;0.915;0.1813;LARANJA;1287;;0
128;CN;89769;D;30;0;;2.21757;2.35841;0.11592;VERDE;1317;;0
126;CN;84041;A;3;0;;3.68114;1.27129;0.1;VERDE;1317;;0
86;CH;85740;D;23;0;;1.06381;0.36024;0.20981;AMARELA;1236;;0
31;LC;140921;B;29;0;;1.98881;0.13165;0.16935;LARANJA;1288;;1
19;LC;7582;D;3;0;;1.14699;0.542;0.138;LARANJA;1288;;1
17;LC;141406;D;29;0;;2.58466;2.6116;0.171;LARANJA;1288;;1
20;LC;140944;E;15;0;;1.74817;1.91976;0.19926;VERDE;1209;;0
15;LC;141201;C;12;0;;1.33139;1.23174;0.22153;VERDE;1209;;0
105;CN;97767;D;6;0;;1.78472;1.98863;0.10818;LARANJA;1227;;0
5;LC;141715;E;8;0;;2.65505;0.51608;0.18619;ROSA;1203;1;0
157;MT;141540;A;29;0;;2.11162;2.38012;0.17296;AMARELA;1212;;0
127;CN;86347;B;28;0;;3.97355;1.19295;0.12256;LARANJA;1227;;0
18;LC;14713;E;15;0;;1.29568;1.21007;0.14848;LEITOR TELA;1290;;0
12;LC;36864;A;12;0;;1.14733;0.38901;0.23027;LEITOR TELA;1290;;0
4;LC;140697;E;6;0;;3.02681;1.22717;0.15562;LEITOR TELA;1290;0;0
32;LC;141450;A;2;0;;2.53799;0.9971;0.24444;LARANJA;1247;;0
99;CN;64023;E;13;0;;1.81427;1.4199;0.25187;VERDE;1318;;0
12;LC;36864;A;12;0;;1.14733;0.38901;0.23027;LARANJA;1248;;1
5;LC;140718;E;8;0;;2.73373;0.00161;0.19391;LEITOR TELA;1250;1;0
134;CN;96496;B;17;0;;3.65573;1.2408;0.31288;AMARELA;1302;;0
177;MT;55880;B;28;0;;1.83744;2.4295;0.10941;AMARELA;1252;;0
71;CH;140184;B;23;0;;2.24911;0.26187;0.21039;AMARELA;1232;;0
61;CH;141354;B;3;0;;1.93619;-0.42999;0.19883;AMARELA;1232;;0
59;CH;141313;A;9;0;;1.73459;1.11117;0.2438;AMARELA;1232;;0
172;MT;117730;A;30;0;;2.16697;2.85932;0.07989;AMARELA;1252;;0
107;CN;97670;D;10;0;;1.79447;0.29152;0.16547;AMARELA;1305;;0
96;CN;89877;E;30;0;;2.64928;1.83585;0.205;AMARELA;1305;;0
97;CN;141738;A;4;0;;2.03842;2.62635;0.23027;ROSA;1264;;0
49;CH;140539;E;7;0;;2.09613;0.22557;0.2149;LARANJA;1237;;0
67;CH;141050;A;26;0;;2.73781;1.71743;0.23395;LEITOR TELA;1280;;0
65;CH;96984;C;14;0;;1.16096;1.65456;0.1754;LEITOR TELA;1280;;0
63;CH;118069;B;17;0;;1.626;1.23129;0.18301;LEITOR TELA;1280;;0
82;CH;140951;D;22;0;;2.63908;0.27834;0.17545;LARANJA;1278;;1
38;LC;141451;E;21;0;;1.25105;0.70685;0.20051;AZUL;1281;;0
35;LC;140866;E;17;0;;1.49999;1.57603;0.1612;AZUL;1281;;0
29;LC;14898;A;25;0;;1.62348;1.05337;0.21956;AZUL;1281;;0
28;LC;141394;B;23;0;;1.70264;0.93679;0.19894;AZUL;1281;;0
21;LC;141215;D;12;0;;2.56885;1.16647;0.1452;AZUL;1281;;0
